# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
274,Turn,1,11008,-11008,CHECK,0,"['8d', '9d']","['7h', '6h']","['3s', '6s', '2s', '9s']",,8s,100,100
274,River,0,11008,-11008,CHECK,0,"['8d', '9d']","['7h', '6h']","['3s', '6s', '2s', '9s', '7s']",,8s,100,100
274,River,1,11008,-11008,CHECK,0,"['8d', '9d']","['7h', '6h']","['3s', '6s', '2s', '9s', '7s']",,8s,100,100
275,Pre-Flop,1,11008,-11008,FOLD,0,"['8d', '4d']","['6s', '5h']","['As', '3d']",,,1,1
276,Pre-Flop,0,11009,-11009,RAISE,98,"['As', '7d']","['6d', '4h']","['5h', '2h']",,,1,1
276,Pre-Flop,1,11009,-11009,CALL,0,"['As', '7d']","['6d', '4h']","['5h', '2h']",,,2,2
276,Flop,0,11009,-11009,CHECK,0,"['As', '7d']","['6d', '4h']","['5h', '2h', '3s']",,,100,100
276,Flop,1,11009,-11009,FOLD,0,"['As', '7d']","['6d', '4h']","['5h', '2h', '3s']",,,100,100
277,Pre-Flop,1,11109,-11109,CALL,0,"['4s', '8d']","['5d', '9d']","['9h', '4d']",,,1,1
277,Pre-Flop,0,11109,-11109,RAISE,98,"['4s', '8d']","['5d', '9d']","['9h', '4d']",,,2,2
277,Pre-Flop,1,11109,-11109,CALL,0,"['4s', '8d']","['5d', '9d']","['9h', '4d']",,,2,2
277,Pre-Flop,0,11109,-11109,CHECK,0,"['4s', '8d']","['5d', '9d']","['9h', '4d']",,,100,100
277,Flop,1,11109,-11109,DISCARD,0,"['4s', '8d']","['5d', '9d']","['9h', '4d', '6s']",,,100,100
277,Flop,1,11109,-11109,CHECK,0,"['4s', '8d']","['5d', '6d']","['9h', '4d', '6s']",,9d,100,100
277,Flop,0,11109,-11109,CHECK,0,"['4s', '8d']","['5d', '6d']","['9h', '4d', '6s']",,9d,100,100
277,Turn,1,11109,-11109,CHECK,0,"['4s', '8d']","['5d', '6d']","['9h', '4d', '6s', '8s']",,9d,100,100
277,Turn,0,11109,-11109,CHECK,0,"['4s', '8d']","['5d', '6d']","['9h', '4d', '6s', '8s']",,9d,100,100
277,River,1,11109,-11109,FOLD,0,"['4s', '8d']","['5d', '6d']","['9h', '4d', '6s', '8s', '3s']",,9d,100,100
278,Pre-Flop,0,11209,-11209,RAISE,98,"['4s', '9s']","['8d', '3s']","['4d', '8s']",,,1,1
278,Pre-Flop,1,11209,-11209,DISCARD,0,"['4s', '9s']","['8d', '3s']","['4d', '8s']",,,2,2
278,Pre-Flop,1,11209,-11209,FOLD,0,"['4s', '9s']","['5d', '3s']","['4d', '8s']",,8d,2,2
279,Pre-Flop,1,11211,-11211,DISCARD,0,"['9s', '5d']","['8h', '7d']","['2s', '7h']",,,1,1
279,Pre-Flop,1,11211,-11211,RAISE,61,"['9s', '5d']","['2h', '7d']","['2s', '7h']",,8h,1,1
279,Pre-Flop,0,11211,-11211,RAISE,37,"['9s', '5d']","['2h', '7d']","['2s', '7h']",,8h,2,2
279,Pre-Flop,1,11211,-11211,FOLD,0,"['9s', '5d']","['2h', '7d']","['2s', '7h']",,8h,63,63
280,Pre-Flop,0,11274,-11274,RAISE,98,"['3s', '7s']","['3h', '6h']","['As', '9h']",,,1,1
280,Pre-Flop,1,11274,-11274,DISCARD,0,"['3s', '7s']","['3h', '6h']","['As', '9h']",,,2,2
280,Pre-Flop,1,11274,-11274,CALL,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h']",,6h,2,2
280,Flop,0,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h']",,6h,100,100
280,Flop,1,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h']",,6h,100,100
280,Turn,0,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h', 'Ah']",,6h,100,100
280,Turn,1,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h', 'Ah']",,6h,100,100
280,River,0,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h', 'Ah', '3d']",,6h,100,100
280,River,1,11274,-11274,CHECK,0,"['3s', '7s']","['3h', 'Ad']","['As', '9h', '2h', 'Ah', '3d']",,6h,100,100
281,Pre-Flop,1,11174,-11174,RAISE,48,"['4s', 'As']","['8d', '7h']","['5s', '6h']",,,1,1
281,Pre-Flop,0,11174,-11174,RAISE,50,"['4s', 'As']","['8d', '7h']","['5s', '6h']",,,2,2
281,Pre-Flop,1,11174,-11174,CALL,0,"['4s', 'As']","['8d', '7h']","['5s', '6h']",,,50,50
281,Pre-Flop,0,11174,-11174,CHECK,0,"['4s', 'As']","['8d', '7h']","['5s', '6h']",,,100,100
281,Flop,1,11174,-11174,DISCARD,0,"['4s', 'As']","['8d', '7h']","['5s', '6h', '5h']",,,100,100
281,Flop,1,11174,-11174,CHECK,0,"['4s', 'As']","['2d', '7h']","['5s', '6h', '5h']",,8d,100,100
281,Flop,0,11174,-11174,CHECK,0,"['4s', 'As']","['2d', '7h']","['5s', '6h', '5h']",,8d,100,100
281,Turn,1,11174,-11174,FOLD,0,"['4s', 'As']","['2d', '7h']","['5s', '6h', '5h', 'Ad']",,8d,100,100
282,Pre-Flop,0,11274,-11274,RAISE,98,"['4s', '8s']","['3s', '3d']","['2h', 'Ah']",,,1,1
282,Pre-Flop,1,11274,-11274,CALL,0,"['4s', '8s']","['3s', '3d']","['2h', 'Ah']",,,2,2
282,Flop,0,11274,-11274,CHECK,0,"['4s', '8s']","['3s', '3d']","['2h', 'Ah', '7h']",,,100,100
282,Flop,1,11274,-11274,CHECK,0,"['4s', '8s']","['3s', '3d']","['2h', 'Ah', '7h']",,,100,100
282,Turn,0,11274,-11274,CHECK,0,"['4s', '8s']","['3s', '3d']","['2h', 'Ah', '7h', '8d']",,,100,100
282,Turn,1,11274,-11274,FOLD,0,"['4s', '8s']","['3s', '3d']","['2h', 'Ah', '7h', '8d']",,,100,100
283,Pre-Flop,1,11374,-11374,FOLD,0,"['6s', '7h']","['9d', '3d']","['3h', '9h']",,,1,1
284,Pre-Flop,0,11375,-11375,RAISE,98,"['7s', '2h']","['As', '3d']","['4s', '9h']",,,1,1
284,Pre-Flop,1,11375,-11375,FOLD,0,"['7s', '2h']","['As', '3d']","['4s', '9h']",,,2,2
285,Pre-Flop,1,11377,-11377,DISCARD,0,"['9s', '5h']","['Ad', '4s']","['6h', 'As']",,,1,1
285,Pre-Flop,1,11377,-11377,FOLD,0,"['9s', '5h']","['7h', '4s']","['6h', 'As']",,Ad,1,1
286,Pre-Flop,0,11378,-11378,RAISE,98,"['3h', 'Ad']","['9s', 'As']","['3d', '9h']",,,1,1
286,Pre-Flop,1,11378,-11378,DISCARD,0,"['3h', 'Ad']","['9s', 'As']","['3d', '9h']",,,2,2
286,Pre-Flop,1,11378,-11378,CALL,0,"['3h', 'Ad']","['8h', 'As']","['3d', '9h']",,9s,2,2
286,Flop,0,11378,-11378,CHECK,0,"['3h', 'Ad']","['8h', 'As']","['3d', '9h', '2h']",,9s,100,100
286,Flop,1,11378,-11378,CHECK,0,"['3h', 'Ad']","['8h', 'As']","['3d', '9h', '2h']",,9s,100,100
286,Turn,0,11378,-11378,CHECK,0,"['3h', 'Ad']","['8h', 'As']","['3d', '9h', '2h', '5h']",,9s,100,100
286,Turn,1,11378,-11378,FOLD,0,"['3h', 'Ad']","['8h', 'As']","['3d', '9h', '2h', '5h']",,9s,100,100
287,Pre-Flop,1,11478,-11478,RAISE,31,"['5s', '7h']","['4h', '4d']","['Ah', '7s']",,,1,1
287,Pre-Flop,0,11478,-11478,RAISE,67,"['5s', '7h']","['4h', '4d']","['Ah', '7s']",,,2,2
287,Pre-Flop,1,11478,-11478,CALL,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s']",,,33,33
287,Pre-Flop,0,11478,-11478,CHECK,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s']",,,100,100
287,Flop,1,11478,-11478,CHECK,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s', '6s']",,,100,100
287,Flop,0,11478,-11478,CHECK,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s', '6s']",,,100,100
287,Turn,1,11478,-11478,CHECK,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s', '6s', '3s']",,,100,100
287,Turn,0,11478,-11478,CHECK,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s', '6s', '3s']",,,100,100
287,River,1,11478,-11478,FOLD,0,"['5s', '7h']","['4h', '4d']","['Ah', '7s', '6s', '3s', '9d']",,,100,100
288,Pre-Flop,0,11578,-11578,RAISE,98,"['9s', '6d']","['9h', '4h']","['8s', '2s']",,,1,1
288,Pre-Flop,1,11578,-11578,DISCARD,0,"['9s', '6d']","['9h', '4h']","['8s', '2s']",,,2,2
288,Pre-Flop,1,11578,-11578,FOLD,0,"['9s', '6d']","['5s', '4h']","['8s', '2s']",,9h,2,2
289,Pre-Flop,1,11580,-11580,DISCARD,0,"['2d', '4s']","['3s', '5h']","['2s', '8h']",,,1,1
289,Pre-Flop,1,11580,-11580,FOLD,0,"['2d', '4s']","['3s', '5s']","['2s', '8h']",,5h,1,1
290,Pre-Flop,0,11581,-11581,RAISE,98,"['6d', '2d']","['6s', 'Ah']","['5s', '7s']",,,1,1
290,Pre-Flop,1,11581,-11581,FOLD,0,"['6d', '2d']","['6s', 'Ah']","['5s', '7s']",,,2,2
291,Pre-Flop,1,11583,-11583,DISCARD,0,"['9s', '7d']","['6d', '5h']","['2h', '2s']",,,1,1
291,Pre-Flop,1,11583,-11583,RAISE,87,"['9s', '7d']","['Ad', '5h']","['2h', '2s']",,6d,1,1
291,Pre-Flop,0,11583,-11583,RAISE,11,"['9s', '7d']","['Ad', '5h']","['2h', '2s']",,6d,2,2
291,Pre-Flop,1,11583,-11583,FOLD,0,"['9s', '7d']","['Ad', '5h']","['2h', '2s']",,6d,89,89
292,Pre-Flop,0,11672,-11672,RAISE,98,"['5h', '4s']","['2d', '5s']","['9s', '6h']",,,1,1
292,Pre-Flop,1,11672,-11672,FOLD,0,"['5h', '4s']","['2d', '5s']","['9s', '6h']",,,2,2
293,Pre-Flop,1,11674,-11674,DISCARD,0,"['2h', '9s']","['6s', '7d']","['2s', '4h']",,,1,1
293,Pre-Flop,1,11674,-11674,CALL,0,"['2h', '9s']","['9d', '7d']","['2s', '4h']",,6s,1,1
293,Pre-Flop,0,11674,-11674,RAISE,98,"['2h', '9s']","['9d', '7d']","['2s', '4h']",,6s,2,2
293,Pre-Flop,1,11674,-11674,CALL,0,"['2h', '9s']","['9d', '7d']","['2s', '4h']",,6s,2,2
293,Pre-Flop,0,11674,-11674,CHECK,0,"['2h', '9s']","['9d', '7d']","['2s', '4h']",,6s,100,100
293,Flop,1,11674,-11674,FOLD,0,"['2h', '9s']","['9d', '7d']","['2s', '4h', '8d']",,6s,100,100
294,Pre-Flop,0,11774,-11774,RAISE,98,"['3s', '9d']","['5h', '2s']","['Ad', '4h']",,,1,1
294,Pre-Flop,1,11774,-11774,CALL,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h']",,,2,2
294,Flop,0,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h']",,,100,100
294,Flop,1,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h']",,,100,100
294,Turn,0,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h', '4d']",,,100,100
294,Turn,1,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h', '4d']",,,100,100
294,River,0,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h', '4d', '3h']",,,100,100
294,River,1,11774,-11774,CHECK,0,"['3s', '9d']","['5h', '2s']","['Ad', '4h', '2h', '4d', '3h']",,,100,100
295,Pre-Flop,1,11674,-11674,DISCARD,0,"['2h', '5s']","['As', '8d']","['Ad', '6s']",,,1,1
295,Pre-Flop,1,11674,-11674,CALL,0,"['2h', '5s']","['As', '8s']","['Ad', '6s']",,8d,1,1
295,Pre-Flop,0,11674,-11674,RAISE,98,"['2h', '5s']","['As', '8s']","['Ad', '6s']",,8d,2,2
295,Pre-Flop,1,11674,-11674,FOLD,0,"['2h', '5s']","['As', '8s']","['Ad', '6s']",,8d,2,2
296,Pre-Flop,0,11676,-11676,RAISE,98,"['6d', '8d']","['3d', '2d']","['Ah', '5s']",,,1,1
296,Pre-Flop,1,11676,-11676,DISCARD,0,"['6d', '8d']","['3d', '2d']","['Ah', '5s']",,,2,2
296,Pre-Flop,1,11676,-11676,FOLD,0,"['6d', '8d']","['7s', '2d']","['Ah', '5s']",,3d,2,2
297,Pre-Flop,1,11678,-11678,FOLD,0,"['3d', '2s']","['4h', '9h']","['8h', '9d']",,,1,1
298,Pre-Flop,0,11679,-11679,RAISE,98,"['4d', '3s']","['2d', 'Ad']","['7s', '3d']",,,1,1
298,Pre-Flop,1,11679,-11679,FOLD,0,"['4d', '3s']","['2d', 'Ad']","['7s', '3d']",,,2,2
299,Pre-Flop,1,11681,-11681,CALL,0,"['5h', '9h']","['9d', '4h']","['4d', '2h']",,,1,1
299,Pre-Flop,0,11681,-11681,RAISE,98,"['5h', '9h']","['9d', '4h']","['4d', '2h']",,,2,2
299,Pre-Flop,1,11681,-11681,FOLD,0,"['5h', '9h']","['9d', '4h']","['4d', '2h']",,,2,2
300,Pre-Flop,0,11683,-11683,RAISE,98,"['5h', '3s']","['3h', '5d']","['6d', 'Ad']",,,1,1
300,Pre-Flop,1,11683,-11683,DISCARD,0,"['5h', '3s']","['3h', '5d']","['6d', 'Ad']",,,2,2
300,Pre-Flop,1,11683,-11683,CALL,0,"['5h', '3s']","['As', '5d']","['6d', 'Ad']",,3h,2,2
300,Flop,0,11683,-11683,CHECK,0,"['5h', '3s']","['As', '5d']","['6d', 'Ad', '7d']",,3h,100,100
300,Flop,1,11683,-11683,CHECK,0,"['5h', '3s']","['As', '5d']","['6d', 'Ad', '7d']",,3h,100,100
300,Turn,0,11683,-11683,CHECK,0,"['5h', '3s']","['As', '5d']","['6d', 'Ad', '7d', '4d']",,3h,100,100
300,Turn,1,11683,-11683,FOLD,0,"['5h', '3s']","['As', '5d']","['6d', 'Ad', '7d', '4d']",,3h,100,100
301,Pre-Flop,1,11783,-11783,CALL,0,"['3h', '2s']","['7d', '6h']","['2d', '3s']",,,1,1
301,Pre-Flop,0,11783,-11783,RAISE,98,"['3h', '2s']","['7d', '6h']","['2d', '3s']",,,2,2
301,Pre-Flop,1,11783,-11783,CALL,0,"['3h', '2s']","['7d', '6h']","['2d', '3s']",,,2,2
301,Pre-Flop,0,11783,-11783,CHECK,0,"['3h', '2s']","['7d', '6h']","['2d', '3s']",,,100,100
301,Flop,1,11783,-11783,FOLD,0,"['3h', '2s']","['7d', '6h']","['2d', '3s', '8d']",,,100,100
302,Pre-Flop,0,11883,-11883,RAISE,98,"['6s', '9d']","['4d', '8h']","['7s', '5d']",,,1,1
302,Pre-Flop,1,11883,-11883,DISCARD,0,"['6s', '9d']","['4d', '8h']","['7s', '5d']",,,2,2
302,Pre-Flop,1,11883,-11883,FOLD,0,"['6s', '9d']","['4d', '5s']","['7s', '5d']",,8h,2,2
303,Pre-Flop,1,11885,-11885,FOLD,0,"['4s', '6d']","['9s', '9h']","['4d', '5d']",,,1,1
304,Pre-Flop,0,11886,-11886,RAISE,98,"['4h', '5d']","['9h', '6d']","['3s', '5h']",,,1,1
304,Pre-Flop,1,11886,-11886,FOLD,0,"['4h', '5d']","['9h', '6d']","['3s', '5h']",,,2,2
305,Pre-Flop,1,11888,-11888,CALL,0,"['3h', '8h']","['3s', '4h']","['As', '8d']",,,1,1
305,Pre-Flop,0,11888,-11888,RAISE,98,"['3h', '8h']","['3s', '4h']","['As', '8d']",,,2,2
305,Pre-Flop,1,11888,-11888,FOLD,0,"['3h', '8h']","['3s', '4h']","['As', '8d']",,,2,2
306,Pre-Flop,0,11890,-11890,RAISE,98,"['2h', '3h']","['3d', '5d']","['Ah', '7s']",,,1,1
306,Pre-Flop,1,11890,-11890,CALL,0,"['2h', '3h']","['3d', '5d']","['Ah', '7s']",,,2,2
306,Flop,0,11890,-11890,CHECK,0,"['2h', '3h']","['3d', '5d']","['Ah', '7s', '8d']",,,100,100
306,Flop,1,11890,-11890,DISCARD,0,"['2h', '3h']","['3d', '5d']","['Ah', '7s', '8d']",,,100,100
306,Flop,1,11890,-11890,CHECK,0,"['2h', '3h']","['2s', '5d']","['Ah', '7s', '8d']",,3d,100,100
306,Turn,0,11890,-11890,CHECK,0,"['2h', '3h']","['2s', '5d']","['Ah', '7s', '8d', '8h']",,3d,100,100
306,Turn,1,11890,-11890,FOLD,0,"['2h', '3h']","['2s', '5d']","['Ah', '7s', '8d', '8h']",,3d,100,100
307,Pre-Flop,1,11990,-11990,FOLD,0,"['7s', '4d']","['6s', '3s']","['9d', '7h']",,,1,1
308,Pre-Flop,0,11991,-11991,RAISE,98,"['7h', '4s']","['Ah', '6s']","['9h', '8d']",,,1,1
308,Pre-Flop,1,11991,-11991,DISCARD,0,"['7h', '4s']","['Ah', '6s']","['9h', '8d']",,,2,2
308,Pre-Flop,1,11991,-11991,CALL,0,"['7h', '4s']","['8s', '6s']","['9h', '8d']",,Ah,2,2
308,Flop,0,11991,-11991,CHECK,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d']",,Ah,100,100
308,Flop,1,11991,-11991,CHECK,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d']",,Ah,100,100
308,Turn,0,11991,-11991,CHECK,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d', '5d']",,Ah,100,100
308,Turn,1,11991,-11991,CHECK,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d', '5d']",,Ah,100,100
308,River,0,11991,-11991,CHECK,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d', '5d', '4h']",,Ah,100,100
308,River,1,11991,-11991,FOLD,0,"['7h', '4s']","['8s', '6s']","['9h', '8d', '7d', '5d', '4h']",,Ah,100,100
309,Pre-Flop,1,12091,-12091,FOLD,0,"['7s', 'Ah']","['7d', 'As']","['9h', '7h']",,,1,1
310,Pre-Flop,0,12092,-12092,RAISE,98,"['8h', '4h']","['5h', '7d']","['6s', '7h']",,,1,1
310,Pre-Flop,1,12092,-12092,DISCARD,0,"['8h', '4h']","['5h', '7d']","['6s', '7h']",,,2,2
310,Pre-Flop,1,12092,-12092,FOLD,0,"['8h', '4h']","['5h', 'As']","['6s', '7h']",,7d,2,2
311,Pre-Flop,1,12094,-12094,RAISE,48,"['5h', '7s']","['7h', '4h']","['2h', '5s']",,,1,1
311,Pre-Flop,0,12094,-12094,RAISE,50,"['5h', '7s']","['7h', '4h']","['2h', '5s']",,,2,2
311,Pre-Flop,1,12094,-12094,CALL,0,"['5h', '7s']","['7h', '4h']","['2h', '5s']",,,50,50
311,Pre-Flop,0,12094,-12094,CHECK,0,"['5h', '7s']","['7h', '4h']","['2h', '5s']",,,100,100
311,Flop,1,12094,-12094,CHECK,0,"['5h', '7s']","['7h', '4h']","['2h', '5s', '8h']",,,100,100
311,Flop,0,12094,-12094,CHECK,0,"['5h', '7s']","['7h', '4h']","['2h', '5s', '8h']",,,100,100
311,Turn,1,12094,-12094,CHECK,0,"['5h', '7s']","['7h', '4h']","['2h', '5s', '8h', '3s']",,,100,100
311,Turn,0,12094,-12094,CHECK,0,"['5h', '7s']","['7h', '4h']","['2h', '5s', '8h', '3s']",,,100,100
311,River,1,12094,-12094,FOLD,0,"['5h', '7s']","['7h', '4h']","['2h', '5s', '8h', '3s', '4d']",,,100,100
312,Pre-Flop,0,12194,-12194,RAISE,98,"['5h', '8h']","['9h', 'As']","['5d', '3s']",,,1,1
312,Pre-Flop,1,12194,-12194,FOLD,0,"['5h', '8h']","['9h', 'As']","['5d', '3s']",,,2,2
313,Pre-Flop,1,12196,-12196,DISCARD,0,"['5d', '8h']","['6s', '4d']","['7h', '7d']",,,1,1
313,Pre-Flop,1,12196,-12196,RAISE,42,"['5d', '8h']","['6s', '6h']","['7h', '7d']",,4d,1,1
313,Pre-Flop,0,12196,-12196,RAISE,56,"['5d', '8h']","['6s', '6h']","['7h', '7d']",,4d,2,2
313,Pre-Flop,1,12196,-12196,CALL,0,"['5d', '8h']","['6s', '6h']","['7h', '7d']",,4d,44,44
313,Pre-Flop,0,12196,-12196,CHECK,0,"['5d', '8h']","['6s', '6h']","['7h', '7d']",,4d,100,100
313,Flop,1,12196,-12196,CHECK,0,"['5d', '8h']","['6s', '6h']","['7h', '7d', '4h']",,4d,100,100
313,Flop,0,12196,-12196,CHECK,0,"['5d', '8h']","['6s', '6h']","['7h', '7d', '4h']",,4d,100,100
313,Turn,1,12196,-12196,FOLD,0,"['5d', '8h']","['6s', '6h']","['7h', '7d', '4h', 'Ad']",,4d,100,100
314,Pre-Flop,0,12296,-12296,RAISE,98,"['4s', '9s']","['5s', '8s']","['5d', '7h']",,,1,1
314,Pre-Flop,1,12296,-12296,CALL,0,"['4s', '9s']","['5s', '8s']","['5d', '7h']",,,2,2
314,Flop,0,12296,-12296,CHECK,0,"['4s', '9s']","['5s', '8s']","['5d', '7h', '7d']",,,100,100
314,Flop,1,12296,-12296,FOLD,0,"['4s', '9s']","['5s', '8s']","['5d', '7h', '7d']",,,100,100
315,Pre-Flop,1,12396,-12396,DISCARD,0,"['2d', '4s']","['9s', 'Ad']","['8h', '2h']",,,1,1
315,Pre-Flop,1,12396,-12396,RAISE,66,"['2d', '4s']","['9s', '7d']","['8h', '2h']",,Ad,1,1
315,Pre-Flop,0,12396,-12396,RAISE,32,"['2d', '4s']","['9s', '7d']","['8h', '2h']",,Ad,2,2
315,Pre-Flop,1,12396,-12396,FOLD,0,"['2d', '4s']","['9s', '7d']","['8h', '2h']",,Ad,68,68
316,Pre-Flop,0,12464,-12464,RAISE,98,"['9h', '7d']","['7h', '4h']","['2h', '6s']",,,1,1
316,Pre-Flop,1,12464,-12464,CALL,0,"['9h', '7d']","['7h', '4h']","['2h', '6s']",,,2,2
316,Flop,0,12464,-12464,CHECK,0,"['9h', '7d']","['7h', '4h']","['2h', '6s', '3s']",,,100,100
316,Flop,1,12464,-12464,CHECK,0,"['9h', '7d']","['7h', '4h']","['2h', '6s', '3s']",,,100,100
316,Turn,0,12464,-12464,CHECK,0,"['9h', '7d']","['7h', '4h']","['2h', '6s', '3s', '2s']",,,100,100
316,Turn,1,12464,-12464,FOLD,0,"['9h', '7d']","['7h', '4h']","['2h', '6s', '3s', '2s']",,,100,100
317,Pre-Flop,1,12564,-12564,DISCARD,0,"['Ad', '6d']","['4s', '2s']","['4d', 'As']",,,1,1
317,Pre-Flop,1,12564,-12564,FOLD,0,"['Ad', '6d']","['4s', 'Ah']","['4d', 'As']",,2s,1,1
318,Pre-Flop,0,12565,-12565,RAISE,98,"['2d', '8h']","['3s', '9s']","['6h', 'As']",,,1,1
318,Pre-Flop,1,12565,-12565,CALL,0,"['2d', '8h']","['3s', '9s']","['6h', 'As']",,,2,2
318,Flop,0,12565,-12565,CHECK,0,"['2d', '8h']","['3s', '9s']","['6h', 'As', '9h']",,,100,100
318,Flop,1,12565,-12565,FOLD,0,"['2d', '8h']","['3s', '9s']","['6h', 'As', '9h']",,,100,100
319,Pre-Flop,1,12665,-12665,FOLD,0,"['9d', '9s']","['3h', '5d']","['9h', '4s']",,,1,1
320,Pre-Flop,0,12666,-12666,RAISE,98,"['9h', 'Ad']","['4s', 'As']","['8d', '4d']",,,1,1
320,Pre-Flop,1,12666,-12666,CALL,0,"['9h', 'Ad']","['4s', 'As']","['8d', '4d']",,,2,2
320,Flop,0,12666,-12666,CHECK,0,"['9h', 'Ad']","['4s', 'As']","['8d', '4d', '6d']",,,100,100
320,Flop,1,12666,-12666,DISCARD,0,"['9h', 'Ad']","['4s', 'As']","['8d', '4d', '6d']",,,100,100
320,Flop,1,12666,-12666,CHECK,0,"['9h', 'Ad']","['9d', 'As']","['8d', '4d', '6d']",,4s,100,100
320,Turn,0,12666,-12666,CHECK,0,"['9h', 'Ad']","['9d', 'As']","['8d', '4d', '6d', '7s']",,4s,100,100
320,Turn,1,12666,-12666,CHECK,0,"['9h', 'Ad']","['9d', 'As']","['8d', '4d', '6d', '7s']",,4s,100,100
320,River,0,12666,-12666,CHECK,0,"['9h', 'Ad']","['9d', 'As']","['8d', '4d', '6d', '7s', '3s']",,4s,100,100
320,River,1,12666,-12666,FOLD,0,"['9h', 'Ad']","['9d', 'As']","['8d', '4d', '6d', '7s', '3s']",,4s,100,100
321,Pre-Flop,1,12766,-12766,DISCARD,0,"['4h', '8h']","['As', '2d']","['7h', '9s']",,,1,1
321,Pre-Flop,1,12766,-12766,FOLD,0,"['4h', '8h']","['As', '3h']","['7h', '9s']",,2d,1,1
322,Pre-Flop,0,12767,-12767,RAISE,98,"['2d', 'Ad']","['8h', '3h']","['6h', '4h']",,,1,1
322,Pre-Flop,1,12767,-12767,CALL,0,"['2d', 'Ad']","['8h', '3h']","['6h', '4h']",,,2,2
322,Flop,0,12767,-12767,CHECK,0,"['2d', 'Ad']","['8h', '3h']","['6h', '4h', '4d']",,,100,100
322,Flop,1,12767,-12767,FOLD,0,"['2d', 'Ad']","['8h', '3h']","['6h', '4h', '4d']",,,100,100
323,Pre-Flop,1,12867,-12867,CALL,0,"['Ah', '8s']","['2h', '8d']","['7h', 'As']",,,1,1
323,Pre-Flop,0,12867,-12867,RAISE,98,"['Ah', '8s']","['2h', '8d']","['7h', 'As']",,,2,2
323,Pre-Flop,1,12867,-12867,DISCARD,0,"['Ah', '8s']","['2h', '8d']","['7h', 'As']",,,2,2
323,Pre-Flop,1,12867,-12867,CALL,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As']",,2h,2,2
323,Pre-Flop,0,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As']",,2h,100,100
323,Flop,1,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s']",,2h,100,100
323,Flop,0,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s']",,2h,100,100
323,Turn,1,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s', '5h']",,2h,100,100
323,Turn,0,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s', '5h']",,2h,100,100
323,River,1,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s', '5h', '2d']",,2h,100,100
323,River,0,12867,-12867,CHECK,0,"['Ah', '8s']","['4h', '8d']","['7h', 'As', '2s', '5h', '2d']",,2h,100,100
324,Pre-Flop,0,12967,-12967,RAISE,98,"['9s', '6s']","['Ad', '4h']","['As', '7d']",,,1,1
324,Pre-Flop,1,12967,-12967,CALL,0,"['9s', '6s']","['Ad', '4h']","['As', '7d']",,,2,2
324,Flop,0,12967,-12967,CHECK,0,"['9s', '6s']","['Ad', '4h']","['As', '7d', '5h']",,,100,100
324,Flop,1,12967,-12967,DISCARD,0,"['9s', '6s']","['Ad', '4h']","['As', '7d', '5h']",,,100,100
324,Flop,1,12967,-12967,FOLD,0,"['9s', '6s']","['Ad', '2s']","['As', '7d', '5h']",,4h,100,100
